"","Date","country","cases","year"
"8213",2009-08-16,"Spain",61,2009
"8214",2009-08-16,"Sweden",4,2009
"8215",2009-08-16,"Switzerland",80,2009
"8216",2009-08-16,"Ukraine",323,2009
"8217",2009-08-16,"United States",1481,2009
"8218",2009-08-16,"Uruguay",132,2009
"8219",2009-08-23,"Argentina",166,2009
"8220",2009-08-23,"Australia",472,2009
"8221",2009-08-23,"Austria",489,2009
"8222",2009-08-23,"Belgium",62,2009
"8223",2009-08-23,"Bolivia",303,2009
"8224",2009-08-23,"Brazil",284,2009
"8225",2009-08-23,"Bulgaria",300,2009
"8226",2009-08-23,"Canada",1309,2009
"8227",2009-08-23,"Chile",7,2009
"8228",2009-08-23,"France",43,2009
"8229",2009-08-23,"Germany",390,2009
"8230",2009-08-23,"Hungary",56,2009
"8231",2009-08-23,"Japan",250,2009
"8232",2009-08-23,"Mexico",677,2009
"8233",2009-08-23,"Netherlands",49,2009
"8234",2009-08-23,"New Zealand",62,2009
"8235",2009-08-23,"Norway",267,2009
"8236",2009-08-23,"Paraguay",344,2009
"8237",2009-08-23,"Peru",215,2009
"8238",2009-08-23,"Poland",20,2009
"8239",2009-08-23,"Romania",591,2009
"8240",2009-08-23,"Russia",264,2009
"8241",2009-08-23,"South Africa",4987,2009
"8242",2009-08-23,"Spain",99,2009
"8243",2009-08-23,"Sweden",8,2009
"8244",2009-08-23,"Switzerland",60,2009
"8245",2009-08-23,"Ukraine",332,2009
"8246",2009-08-23,"United States",1915,2009
"8247",2009-08-23,"Uruguay",122,2009
"8248",2009-08-30,"Argentina",150,2009
"8249",2009-08-30,"Australia",365,2009
"8250",2009-08-30,"Austria",466,2009
"8251",2009-08-30,"Belgium",62,2009
"8252",2009-08-30,"Bolivia",281,2009
"8253",2009-08-30,"Brazil",273,2009
"8254",2009-08-30,"Bulgaria",310,2009
"8255",2009-08-30,"Canada",1584,2009
"8256",2009-08-30,"Chile",7,2009
"8257",2009-08-30,"France",53,2009
"8258",2009-08-30,"Germany",449,2009
"8259",2009-08-30,"Hungary",51,2009
"8260",2009-08-30,"Japan",329,2009
"8261",2009-08-30,"Mexico",810,2009
"8262",2009-08-30,"Netherlands",54,2009
"8263",2009-08-30,"New Zealand",56,2009
"8264",2009-08-30,"Norway",264,2009
"8265",2009-08-30,"Paraguay",305,2009
"8266",2009-08-30,"Peru",233,2009
"8267",2009-08-30,"Poland",21,2009
"8268",2009-08-30,"Romania",581,2009
"8269",2009-08-30,"Russia",310,2009
"8270",2009-08-30,"South Africa",3958,2009
"8271",2009-08-30,"Spain",87,2009
"8272",2009-08-30,"Sweden",26,2009
"8273",2009-08-30,"Switzerland",52,2009
"8274",2009-08-30,"Ukraine",356,2009
"8275",2009-08-30,"United States",2498,2009
"8276",2009-08-30,"Uruguay",120,2009
"8277",2009-09-06,"Argentina",144,2009
"8278",2009-09-06,"Australia",385,2009
"8279",2009-09-06,"Austria",576,2009
"8280",2009-09-06,"Belgium",106,2009
"8281",2009-09-06,"Bolivia",289,2009
"8282",2009-09-06,"Brazil",234,2009
"8283",2009-09-06,"Bulgaria",339,2009
"8284",2009-09-06,"Canada",2071,2009
"8285",2009-09-06,"Chile",6,2009
"8286",2009-09-06,"France",112,2009
"8287",2009-09-06,"Germany",564,2009
"8288",2009-09-06,"Hungary",112,2009
"8289",2009-09-06,"Japan",364,2009
"8290",2009-09-06,"Mexico",1003,2009
"8291",2009-09-06,"Netherlands",62,2009
"8292",2009-09-06,"New Zealand",48,2009
"8293",2009-09-06,"Norway",214,2009
"8294",2009-09-06,"Paraguay",283,2009
"8295",2009-09-06,"Peru",240,2009
"8296",2009-09-06,"Poland",25,2009
"8297",2009-09-06,"Romania",590,2009
"8298",2009-09-06,"Russia",419,2009
"8299",2009-09-06,"South Africa",3249,2009
"8300",2009-09-06,"Spain",49,2009
"8301",2009-09-06,"Sweden",20,2009
"8302",2009-09-06,"Switzerland",54,2009
"8303",2009-09-06,"Ukraine",438,2009
"8304",2009-09-06,"United States",3361,2009
"8305",2009-09-06,"Uruguay",122,2009
"8306",2009-09-13,"Argentina",145,2009
"8307",2009-09-13,"Australia",299,2009
"8308",2009-09-13,"Austria",598,2009
"8309",2009-09-13,"Belgium",135,2009
"8310",2009-09-13,"Bolivia",257,2009
"8311",2009-09-13,"Brazil",217,2009
"8312",2009-09-13,"Bulgaria",354,2009
"8313",2009-09-13,"Canada",2621,2009
"8314",2009-09-13,"Chile",5,2009
"8315",2009-09-13,"France",150,2009
"8316",2009-09-13,"Germany",661,2009
"8317",2009-09-13,"Hungary",147,2009
"8318",2009-09-13,"Japan",404,2009
"8319",2009-09-13,"Mexico",1135,2009
"8320",2009-09-13,"Netherlands",68,2009
"8321",2009-09-13,"New Zealand",43,2009
"8322",2009-09-13,"Norway",131,2009
"8323",2009-09-13,"Paraguay",246,2009
"8324",2009-09-13,"Peru",216,2009
"8325",2009-09-13,"Poland",48,2009
"8326",2009-09-13,"Romania",621,2009
"8327",2009-09-13,"Russia",478,2009
"8328",2009-09-13,"South Africa",2805,2009
"8329",2009-09-13,"Spain",51,2009
"8330",2009-09-13,"Sweden",10,2009
"8331",2009-09-13,"Switzerland",67,2009
"8332",2009-09-13,"Ukraine",484,2009
"8333",2009-09-13,"United States",3790,2009
"8334",2009-09-13,"Uruguay",116,2009
"8335",2009-09-20,"Argentina",145,2009
"8336",2009-09-20,"Australia",218,2009
"8337",2009-09-20,"Austria",687,2009
"8338",2009-09-20,"Belgium",137,2009
"8339",2009-09-20,"Bolivia",257,2009
"8340",2009-09-20,"Brazil",199,2009
"8341",2009-09-20,"Bulgaria",397,2009
"8342",2009-09-20,"Canada",3360,2009
"8343",2009-09-20,"Chile",7,2009
"8344",2009-09-20,"France",113,2009
"8345",2009-09-20,"Germany",697,2009
"8346",2009-09-20,"Hungary",152,2009
"8347",2009-09-20,"Japan",436,2009
"8348",2009-09-20,"Mexico",1188,2009
"8349",2009-09-20,"Netherlands",59,2009
"8350",2009-09-20,"New Zealand",43,2009
"8351",2009-09-20,"Norway",94,2009
"8352",2009-09-20,"Paraguay",260,2009
"8353",2009-09-20,"Peru",230,2009
"8354",2009-09-20,"Poland",75,2009
"8355",2009-09-20,"Romania",685,2009
"8356",2009-09-20,"Russia",609,2009
"8357",2009-09-20,"South Africa",2538,2009
"8358",2009-09-20,"Spain",93,2009
"8359",2009-09-20,"Sweden",7,2009
"8360",2009-09-20,"Switzerland",53,2009
"8361",2009-09-20,"Ukraine",562,2009
"8362",2009-09-20,"United States",4254,2009
"8363",2009-09-20,"Uruguay",109,2009
"8364",2009-09-27,"Argentina",149,2009
"8365",2009-09-27,"Australia",193,2009
"8366",2009-09-27,"Austria",760,2009
"8367",2009-09-27,"Belgium",158,2009
"8368",2009-09-27,"Bolivia",291,2009
"8369",2009-09-27,"Brazil",186,2009
"8370",2009-09-27,"Bulgaria",611,2009
"8371",2009-09-27,"Canada",3718,2009
"8372",2009-09-27,"Chile",6,2009
"8373",2009-09-27,"France",130,2009
"8374",2009-09-27,"Germany",805,2009
"8375",2009-09-27,"Hungary",130,2009
"8376",2009-09-27,"Japan",407,2009
"8377",2009-09-27,"Mexico",1178,2009
"8378",2009-09-27,"Netherlands",54,2009
"8379",2009-09-27,"New Zealand",39,2009
"8380",2009-09-27,"Norway",77,2009
"8381",2009-09-27,"Paraguay",248,2009
"8382",2009-09-27,"Peru",212,2009
"8383",2009-09-27,"Poland",68,2009
"8384",2009-09-27,"Romania",723,2009
"8385",2009-09-27,"Russia",583,2009
"8386",2009-09-27,"South Africa",2624,2009
"8387",2009-09-27,"Spain",111,2009
"8388",2009-09-27,"Sweden",5,2009
"8389",2009-09-27,"Switzerland",43,2009
"8390",2009-09-27,"Ukraine",590,2009
"8391",2009-09-27,"United States",4926,2009
"8392",2009-09-27,"Uruguay",99,2009
"8393",2009-10-04,"Argentina",142,2009
"8394",2009-10-04,"Australia",213,2009
"8395",2009-10-04,"Austria",877,2009
"8396",2009-10-04,"Belgium",200,2009
"8397",2009-10-04,"Bolivia",271,2009
"8398",2009-10-04,"Brazil",177,2009
"8399",2009-10-04,"Bulgaria",739,2009
"8400",2009-10-04,"Canada",4154,2009
"8401",2009-10-04,"Chile",6,2009
"8402",2009-10-04,"France",102,2009
"8403",2009-10-04,"Germany",915,2009
"8404",2009-10-04,"Hungary",116,2009
"8405",2009-10-04,"Japan",539,2009
"8406",2009-10-04,"Mexico",1175,2009
"8407",2009-10-04,"Netherlands",52,2009
"8408",2009-10-04,"New Zealand",35,2009
"8409",2009-10-04,"Norway",87,2009
"8410",2009-10-04,"Paraguay",264,2009
"8411",2009-10-04,"Peru",202,2009
"8412",2009-10-04,"Poland",54,2009
"8413",2009-10-04,"Romania",737,2009
"8414",2009-10-04,"Russia",526,2009
"8415",2009-10-04,"South Africa",2284,2009
"8416",2009-10-04,"Spain",137,2009
"8417",2009-10-04,"Sweden",4,2009
"8418",2009-10-04,"Switzerland",46,2009
"8419",2009-10-04,"Ukraine",565,2009
"8420",2009-10-04,"United States",5424,2009
"8421",2009-10-04,"Uruguay",108,2009
"8422",2009-10-11,"Argentina",144,2009
"8423",2009-10-11,"Australia",242,2009
"8424",2009-10-11,"Austria",812,2009
"8425",2009-10-11,"Belgium",318,2009
"8426",2009-10-11,"Bolivia",271,2009
"8427",2009-10-11,"Brazil",167,2009
"8428",2009-10-11,"Bulgaria",875,2009
"8429",2009-10-11,"Canada",5111,2009
"8430",2009-10-11,"Chile",6,2009
"8431",2009-10-11,"France",81,2009
"8432",2009-10-11,"Germany",993,2009
"8433",2009-10-11,"Hungary",102,2009
"8434",2009-10-11,"Japan",795,2009
"8435",2009-10-11,"Mexico",1131,2009
"8436",2009-10-11,"Netherlands",55,2009
"8437",2009-10-11,"New Zealand",39,2009
"8438",2009-10-11,"Norway",98,2009
"8439",2009-10-11,"Paraguay",249,2009
"8440",2009-10-11,"Peru",213,2009
"8441",2009-10-11,"Poland",50,2009
"8442",2009-10-11,"Romania",776,2009
"8443",2009-10-11,"Russia",570,2009
"8444",2009-10-11,"South Africa",2168,2009
"8445",2009-10-11,"Spain",126,2009
"8446",2009-10-11,"Sweden",6,2009
"8447",2009-10-11,"Switzerland",50,2009
"8448",2009-10-11,"Ukraine",564,2009
"8449",2009-10-11,"United States",6037,2009
"8450",2009-10-11,"Uruguay",111,2009
"8451",2009-10-18,"Argentina",141,2009
"8452",2009-10-18,"Australia",203,2009
"8453",2009-10-18,"Austria",828,2009
"8454",2009-10-18,"Belgium",591,2009
"8455",2009-10-18,"Bolivia",241,2009
"8456",2009-10-18,"Brazil",175,2009
"8457",2009-10-18,"Bulgaria",966,2009
"8458",2009-10-18,"Canada",6799,2009
"8459",2009-10-18,"Chile",4,2009
"8460",2009-10-18,"France",111,2009
"8461",2009-10-18,"Germany",1028,2009
"8462",2009-10-18,"Hungary",97,2009
"8463",2009-10-18,"Japan",950,2009
"8464",2009-10-18,"Mexico",1106,2009
"8465",2009-10-18,"Netherlands",71,2009
"8466",2009-10-18,"New Zealand",38,2009
"8467",2009-10-18,"Norway",236,2009
"8468",2009-10-18,"Paraguay",216,2009
"8469",2009-10-18,"Peru",208,2009
"8470",2009-10-18,"Poland",58,2009
"8471",2009-10-18,"Romania",808,2009
"8472",2009-10-18,"Russia",666,2009
"8473",2009-10-18,"South Africa",2306,2009
"8474",2009-10-18,"Spain",161,2009
"8475",2009-10-18,"Sweden",10,2009
"8476",2009-10-18,"Switzerland",57,2009
"8477",2009-10-18,"Ukraine",671,2009
"8478",2009-10-18,"United States",7112,2009
"8479",2009-10-18,"Uruguay",113,2009
"8480",2009-10-25,"Argentina",141,2009
"8481",2009-10-25,"Australia",193,2009
"8482",2009-10-25,"Austria",922,2009
"8483",2009-10-25,"Belgium",866,2009
"8484",2009-10-25,"Bolivia",223,2009
"8485",2009-10-25,"Brazil",167,2009
"8486",2009-10-25,"Bulgaria",1494,2009
"8487",2009-10-25,"Canada",9688,2009
"8488",2009-10-25,"Chile",5,2009
"8489",2009-10-25,"France",161,2009
"8490",2009-10-25,"Germany",1099,2009
"8491",2009-10-25,"Hungary",97,2009
"8492",2009-10-25,"Japan",1137,2009
"8493",2009-10-25,"Mexico",1123,2009
"8494",2009-10-25,"Netherlands",123,2009
"8495",2009-10-25,"New Zealand",30,2009
"8496",2009-10-25,"Norway",535,2009
"8497",2009-10-25,"Paraguay",189,2009
"8498",2009-10-25,"Peru",216,2009
"8499",2009-10-25,"Poland",79,2009
"8500",2009-10-25,"Romania",878,2009
"8501",2009-10-25,"Russia",946,2009
"8502",2009-10-25,"South Africa",2575,2009
"8503",2009-10-25,"Spain",268,2009
"8504",2009-10-25,"Sweden",13,2009
"8505",2009-10-25,"Switzerland",63,2009
"8506",2009-10-25,"Ukraine",868,2009
"8507",2009-10-25,"United States",6533,2009
"8508",2009-10-25,"Uruguay",103,2009
"8509",2009-11-01,"Argentina",125,2009
"8510",2009-11-01,"Australia",167,2009
"8511",2009-11-01,"Austria",1108,2009
"8512",2009-11-01,"Belgium",517,2009
"8513",2009-11-01,"Bolivia",246,2009
"8514",2009-11-01,"Brazil",158,2009
"8515",2009-11-01,"Bulgaria",2569,2009
"8516",2009-11-01,"Canada",9630,2009
"8517",2009-11-01,"Chile",5,2009
"8518",2009-11-01,"France",131,2009
"8519",2009-11-01,"Germany",1396,2009
"8520",2009-11-01,"Hungary",167,2009
"8521",2009-11-01,"Japan",1121,2009
"8522",2009-11-01,"Mexico",1242,2009
"8523",2009-11-01,"Netherlands",168,2009
"8524",2009-11-01,"New Zealand",26,2009
"8525",2009-11-01,"Norway",751,2009
"8526",2009-11-01,"Paraguay",177,2009
"8527",2009-11-01,"Peru",213,2009
"8528",2009-11-01,"Poland",203,2009
"8529",2009-11-01,"Romania",988,2009
"8530",2009-11-01,"Russia",1380,2009
"8531",2009-11-01,"South Africa",2228,2009
"8532",2009-11-01,"Spain",313,2009
"8533",2009-11-01,"Sweden",34,2009
"8534",2009-11-01,"Switzerland",140,2009
"8535",2009-11-01,"Ukraine",1240,2009
"8536",2009-11-01,"United States",5722,2009
"8537",2009-11-01,"Uruguay",90,2009
"8538",2009-11-08,"Argentina",123,2009
"8539",2009-11-08,"Australia",144,2009
"8540",2009-11-08,"Austria",1443,2009
"8541",2009-11-08,"Belgium",327,2009
"8542",2009-11-08,"Bolivia",256,2009
"8543",2009-11-08,"Brazil",154,2009
"8544",2009-11-08,"Bulgaria",2368,2009
"8545",2009-11-08,"Canada",6504,2009
"8546",2009-11-08,"Chile",5,2009
"8547",2009-11-08,"France",163,2009
"8548",2009-11-08,"Germany",1687,2009
"8549",2009-11-08,"Hungary",233,2009
"8550",2009-11-08,"Japan",1076,2009
"8551",2009-11-08,"Mexico",1307,2009
"8552",2009-11-08,"Netherlands",199,2009
"8553",2009-11-08,"New Zealand",22,2009
"8554",2009-11-08,"Norway",618,2009
"8555",2009-11-08,"Paraguay",162,2009
"8556",2009-11-08,"Peru",204,2009
"8557",2009-11-08,"Poland",251,2009
"8558",2009-11-08,"Romania",1034,2009
"8559",2009-11-08,"Russia",1742,2009
"8560",2009-11-08,"South Africa",2134,2009
"8561",2009-11-08,"Spain",304,2009
"8562",2009-11-08,"Sweden",51,2009
"8563",2009-11-08,"Switzerland",204,2009
"8564",2009-11-08,"Ukraine",1062,2009
"8565",2009-11-08,"United States",4468,2009
"8566",2009-11-08,"Uruguay",81,2009
"8567",2009-11-15,"Argentina",117,2009
"8568",2009-11-15,"Australia",158,2009
"8569",2009-11-15,"Austria",1524,2009
"8570",2009-11-15,"Belgium",200,2009
"8571",2009-11-15,"Bolivia",238,2009
"8572",2009-11-15,"Brazil",144,2009
"8573",2009-11-15,"Bulgaria",1260,2009
"8574",2009-11-15,"Canada",4316,2009
"8575",2009-11-15,"Chile",4,2009
"8576",2009-11-15,"France",385,2009
"8577",2009-11-15,"Germany",1568,2009
"8578",2009-11-15,"Hungary",314,2009
"8579",2009-11-15,"Japan",919,2009
"8580",2009-11-15,"Mexico",1334,2009
"8581",2009-11-15,"Netherlands",151,2009
"8582",2009-11-15,"New Zealand",26,2009
"8583",2009-11-15,"Norway",324,2009
"8584",2009-11-15,"Paraguay",156,2009
"8585",2009-11-15,"Peru",199,2009
"8586",2009-11-15,"Poland",486,2009
"8587",2009-11-15,"Romania",1036,2009
"8588",2009-11-15,"Russia",1649,2009
"8589",2009-11-15,"South Africa",2027,2009
"8590",2009-11-15,"Spain",348,2009
"8591",2009-11-15,"Sweden",41,2009
"8592",2009-11-15,"Switzerland",262,2009
"8593",2009-11-15,"Ukraine",716,2009
"8594",2009-11-15,"United States",3587,2009
"8595",2009-11-15,"Uruguay",78,2009
"8596",2009-11-22,"Argentina",97,2009
"8597",2009-11-22,"Australia",118,2009
"8598",2009-11-22,"Austria",1418,2009
"8599",2009-11-22,"Belgium",131,2009
"8600",2009-11-22,"Bolivia",209,2009
"8601",2009-11-22,"Brazil",146,2009
"8602",2009-11-22,"Bulgaria",1025,2009
"8603",2009-11-22,"Canada",3055,2009
"8604",2009-11-22,"Chile",3,2009
"8605",2009-11-22,"France",801,2009
"8606",2009-11-22,"Germany",1305,2009
"8607",2009-11-22,"Hungary",312,2009
"8608",2009-11-22,"Japan",1007,2009
"8609",2009-11-22,"Mexico",1370,2009
"8610",2009-11-22,"Netherlands",99,2009
"8611",2009-11-22,"New Zealand",21,2009
"8612",2009-11-22,"Norway",152,2009
"8613",2009-11-22,"Paraguay",153,2009
"8614",2009-11-22,"Peru",192,2009
"8615",2009-11-22,"Poland",410,2009
"8616",2009-11-22,"Romania",1151,2009
"8617",2009-11-22,"Russia",1383,2009
"8618",2009-11-22,"South Africa",1960,2009
"8619",2009-11-22,"Spain",181,2009
"8620",2009-11-22,"Sweden",15,2009
"8621",2009-11-22,"Switzerland",231,2009
"8622",2009-11-22,"Ukraine",513,2009
"8623",2009-11-22,"United States",2655,2009
"8624",2009-11-22,"Uruguay",72,2009
"8625",2009-11-29,"Argentina",88,2009
"8626",2009-11-29,"Australia",96,2009
"8627",2009-11-29,"Austria",1229,2009
"8628",2009-11-29,"Belgium",105,2009
"8629",2009-11-29,"Bolivia",191,2009
"8630",2009-11-29,"Brazil",132,2009
"8631",2009-11-29,"Bulgaria",801,2009
"8632",2009-11-29,"Canada",2489,2009
"8633",2009-11-29,"Chile",3,2009
"8634",2009-11-29,"France",874,2009
"8635",2009-11-29,"Germany",1042,2009
"8636",2009-11-29,"Hungary",356,2009
"8637",2009-11-29,"Japan",753,2009
"8638",2009-11-29,"Mexico",1335,2009
"8639",2009-11-29,"Netherlands",56,2009
"8640",2009-11-29,"New Zealand",17,2009
"8641",2009-11-29,"Norway",110,2009
"8642",2009-11-29,"Paraguay",147,2009
"8643",2009-11-29,"Peru",188,2009
"8644",2009-11-29,"Poland",273,2009
"8645",2009-11-29,"Romania",1110,2009
"8646",2009-11-29,"Russia",994,2009
"8647",2009-11-29,"South Africa",1723,2009
"8648",2009-11-29,"Spain",84,2009
"8649",2009-11-29,"Sweden",7,2009
"8650",2009-11-29,"Switzerland",189,2009
"8651",2009-11-29,"Ukraine",459,2009
"8652",2009-11-29,"United States",2560,2009
"8653",2009-11-29,"Uruguay",68,2009
"8654",2009-12-06,"Argentina",83,2009
"8655",2009-12-06,"Australia",90,2009
"8656",2009-12-06,"Austria",1074,2009
"8657",2009-12-06,"Belgium",100,2009
"8658",2009-12-06,"Bolivia",176,2009
"8659",2009-12-06,"Brazil",121,2009
"8660",2009-12-06,"Bulgaria",707,2009
"8661",2009-12-06,"Canada",2134,2009
"8662",2009-12-06,"Chile",3,2009
"8663",2009-12-06,"France",641,2009
"8664",2009-12-06,"Germany",982,2009
"8665",2009-12-06,"Hungary",318,2009
"8666",2009-12-06,"Japan",577,2009
"8667",2009-12-06,"Mexico",1376,2009
"8668",2009-12-06,"Netherlands",52,2009
"8669",2009-12-06,"New Zealand",18,2009
"8670",2009-12-06,"Norway",108,2009
"8671",2009-12-06,"Paraguay",141,2009
"8672",2009-12-06,"Peru",167,2009
"8673",2009-12-06,"Poland",194,2009
"8674",2009-12-06,"Romania",1088,2009
"8675",2009-12-06,"Russia",702,2009
"8676",2009-12-06,"South Africa",1895,2009
"8677",2009-12-06,"Spain",50,2009
"8678",2009-12-06,"Sweden",5,2009
"8679",2009-12-06,"Switzerland",186,2009
"8680",2009-12-06,"Ukraine",654,2009
"8681",2009-12-06,"United States",2190,2009
"8682",2009-12-06,"Uruguay",64,2009
"8683",2009-12-13,"Argentina",87,2009
"8684",2009-12-13,"Australia",80,2009
"8685",2009-12-13,"Austria",1036,2009
"8686",2009-12-13,"Belgium",79,2009
"8687",2009-12-13,"Bolivia",168,2009
"8688",2009-12-13,"Brazil",122,2009
"8689",2009-12-13,"Bulgaria",807,2009
"8690",2009-12-13,"Canada",2077,2009
"8691",2009-12-13,"Chile",2,2009
"8692",2009-12-13,"France",424,2009
"8693",2009-12-13,"Germany",955,2009
"8694",2009-12-13,"Hungary",243,2009
"8695",2009-12-13,"Japan",466,2009
"8696",2009-12-13,"Mexico",1398,2009
"8697",2009-12-13,"Netherlands",42,2009
"8698",2009-12-13,"New Zealand",14,2009
"8699",2009-12-13,"Norway",63,2009
"8700",2009-12-13,"Paraguay",131,2009
"8701",2009-12-13,"Peru",151,2009
"8702",2009-12-13,"Poland",124,2009
"8703",2009-12-13,"Romania",1030,2009
"8704",2009-12-13,"Russia",621,2009
"8705",2009-12-13,"South Africa",1917,2009
"8706",2009-12-13,"Spain",45,2009
"8707",2009-12-13,"Sweden",3,2009
"8708",2009-12-13,"Switzerland",153,2009
"8709",2009-12-13,"Ukraine",919,2009
"8710",2009-12-13,"United States",2032,2009
"8711",2009-12-13,"Uruguay",62,2009
"8712",2009-12-20,"Argentina",63,2009
"8713",2009-12-20,"Australia",72,2009
"8714",2009-12-20,"Austria",857,2009
"8715",2009-12-20,"Belgium",67,2009
"8716",2009-12-20,"Bolivia",144,2009
"8717",2009-12-20,"Brazil",110,2009
"8718",2009-12-20,"Bulgaria",808,2009
"8719",2009-12-20,"Canada",1957,2009
"8720",2009-12-20,"Chile",1,2009
"8721",2009-12-20,"France",203,2009
"8722",2009-12-20,"Germany",783,2009
"8723",2009-12-20,"Hungary",229,2009
"8724",2009-12-20,"Japan",472,2009
"8725",2009-12-20,"Mexico",1360,2009
"8726",2009-12-20,"Netherlands",26,2009
"8727",2009-12-20,"New Zealand",12,2009
"8728",2009-12-20,"Norway",42,2009
"8729",2009-12-20,"Paraguay",131,2009
"8730",2009-12-20,"Peru",109,2009
"8731",2009-12-20,"Poland",83,2009
"8732",2009-12-20,"Romania",897,2009
"8733",2009-12-20,"Russia",605,2009
"8734",2009-12-20,"South Africa",1722,2009
"8735",2009-12-20,"Spain",24,2009
"8736",2009-12-20,"Sweden",2,2009
"8737",2009-12-20,"Switzerland",124,2009
"8738",2009-12-20,"Ukraine",889,2009
"8739",2009-12-20,"United States",2055,2009
"8740",2009-12-20,"Uruguay",57,2009
"8741",2009-12-27,"Argentina",64,2009
"8742",2009-12-27,"Australia",68,2009
"8743",2009-12-27,"Austria",768,2009
"8744",2009-12-27,"Belgium",59,2009
"8745",2009-12-27,"Bolivia",131,2009
"8746",2009-12-27,"Brazil",117,2009
"8747",2009-12-27,"Bulgaria",863,2009
"8748",2009-12-27,"Canada",2199,2009
"8749",2009-12-27,"Chile",2,2009
"8750",2009-12-27,"France",148,2009
"8751",2009-12-27,"Germany",865,2009
"8752",2009-12-27,"Hungary",152,2009
"8753",2009-12-27,"Japan",333,2009
"8754",2009-12-27,"Mexico",1478,2009
"8755",2009-12-27,"Netherlands",25,2009
"8756",2009-12-27,"New Zealand",14,2009
"8757",2009-12-27,"Norway",36,2009
"8758",2009-12-27,"Paraguay",126,2009
"8759",2009-12-27,"Peru",121,2009
"8760",2009-12-27,"Poland",67,2009
"8761",2009-12-27,"Romania",825,2009
"8762",2009-12-27,"Russia",492,2009
"8763",2009-12-27,"South Africa",1923,2009
"8764",2009-12-27,"Spain",37,2009
"8765",2009-12-27,"Sweden",3,2009
"8766",2009-12-27,"Switzerland",59,2009
"8767",2009-12-27,"Ukraine",759,2009
"8768",2009-12-27,"United States",2199,2009
"8769",2009-12-27,"Uruguay",54,2009
"8770",2010-01-03,"Argentina",62,2010
"8771",2010-01-03,"Australia",75,2010
"8772",2010-01-03,"Austria",735,2010
"8773",2010-01-03,"Belgium",81,2010
"8774",2010-01-03,"Bolivia",126,2010
"8775",2010-01-03,"Brazil",120,2010
"8776",2010-01-03,"Bulgaria",770,2010
"8777",2010-01-03,"Canada",2176,2010
"8778",2010-01-03,"Chile",1,2010
"8779",2010-01-03,"France",130,2010
"8780",2010-01-03,"Germany",877,2010
"8781",2010-01-03,"Hungary",108,2010
"8782",2010-01-03,"Japan",350,2010
"8783",2010-01-03,"Mexico",1435,2010
"8784",2010-01-03,"Netherlands",31,2010
"8785",2010-01-03,"New Zealand",13,2010
"8786",2010-01-03,"Norway",55,2010
"8787",2010-01-03,"Paraguay",118,2010
"8788",2010-01-03,"Peru",122,2010
"8789",2010-01-03,"Poland",59,2010
"8790",2010-01-03,"Romania",880,2010
"8791",2010-01-03,"Russia",554,2010
"8792",2010-01-03,"South Africa",1643,2010
"8793",2010-01-03,"Spain",20,2010
"8794",2010-01-03,"Sweden",4,2010
"8795",2010-01-03,"Switzerland",45,2010
"8796",2010-01-03,"Ukraine",552,2010
"8797",2010-01-03,"United States",2169,2010
"8798",2010-01-03,"Uruguay",56,2010
"8799",2010-01-10,"Argentina",62,2010
"8800",2010-01-10,"Australia",61,2010
"8801",2010-01-10,"Austria",735,2010
"8802",2010-01-10,"Belgium",61,2010
"8803",2010-01-10,"Bolivia",123,2010
"8804",2010-01-10,"Brazil",114,2010
"8805",2010-01-10,"Bulgaria",697,2010
"8806",2010-01-10,"Canada",1683,2010
"8807",2010-01-10,"Chile",1,2010
"8808",2010-01-10,"France",82,2010
"8809",2010-01-10,"Germany",769,2010
"8810",2010-01-10,"Hungary",100,2010
"8811",2010-01-10,"Japan",273,2010
"8812",2010-01-10,"Mexico",1518,2010
"8813",2010-01-10,"Netherlands",29,2010
"8814",2010-01-10,"New Zealand",9,2010
"8815",2010-01-10,"Norway",42,2010
"8816",2010-01-10,"Paraguay",108,2010
"8817",2010-01-10,"Peru",119,2010
"8818",2010-01-10,"Poland",51,2010
"8819",2010-01-10,"Romania",848,2010
"8820",2010-01-10,"Russia",526,2010
"8821",2010-01-10,"South Africa",1628,2010
"8822",2010-01-10,"Spain",17,2010
"8823",2010-01-10,"Sweden",2,2010
"8824",2010-01-10,"Switzerland",30,2010
"8825",2010-01-10,"Ukraine",414,2010
"8826",2010-01-10,"United States",1916,2010
"8827",2010-01-10,"Uruguay",54,2010
"8828",2010-01-17,"Argentina",67,2010
"8829",2010-01-17,"Australia",57,2010
"8830",2010-01-17,"Austria",757,2010
"8831",2010-01-17,"Belgium",59,2010
"8832",2010-01-17,"Bolivia",129,2010
"8833",2010-01-17,"Brazil",109,2010
"8834",2010-01-17,"Bulgaria",620,2010
"8835",2010-01-17,"Canada",1695,2010
"8836",2010-01-17,"Chile",1,2010
"8837",2010-01-17,"France",51,2010
"8838",2010-01-17,"Germany",767,2010
"8839",2010-01-17,"Hungary",91,2010
"8840",2010-01-17,"Japan",236,2010
"8841",2010-01-17,"Mexico",1713,2010
"8842",2010-01-17,"Netherlands",28,2010
"8843",2010-01-17,"New Zealand",8,2010
"8844",2010-01-17,"Norway",60,2010
"8845",2010-01-17,"Paraguay",108,2010
"8846",2010-01-17,"Peru",113,2010
"8847",2010-01-17,"Poland",44,2010
"8848",2010-01-17,"Romania",760,2010
"8849",2010-01-17,"Russia",524,2010
"8850",2010-01-17,"South Africa",1632,2010
