"","Date","country","cases","year"
"3069",2009-06-28,"Mexico",0.097,2009
"3070",2009-06-28,"Philippines",0.19,2009
"3071",2009-06-28,"Singapore",0.095,2009
"3072",2009-06-28,"Thailand",0.181,2009
"3073",2009-06-28,"Venezuela",0.18,2009
"3074",2009-07-05,"Argentina",0.101,2009
"3075",2009-07-05,"Bolivia",0.048,2009
"3076",2009-07-05,"Brazil",0.07,2009
"3077",2009-07-05,"India",0.061,2009
"3078",2009-07-05,"Indonesia",0.17,2009
"3079",2009-07-05,"Mexico",0.102,2009
"3080",2009-07-05,"Philippines",0.19,2009
"3081",2009-07-05,"Singapore",0.099,2009
"3082",2009-07-05,"Thailand",0.141,2009
"3083",2009-07-05,"Venezuela",0.177,2009
"3084",2009-07-12,"Argentina",0.128,2009
"3085",2009-07-12,"Bolivia",0.055,2009
"3086",2009-07-12,"Brazil",0.064,2009
"3087",2009-07-12,"India",0.068,2009
"3088",2009-07-12,"Indonesia",0.17,2009
"3089",2009-07-12,"Mexico",0.112,2009
"3090",2009-07-12,"Philippines",0.176,2009
"3091",2009-07-12,"Singapore",0.111,2009
"3092",2009-07-12,"Thailand",0.189,2009
"3093",2009-07-12,"Venezuela",0.187,2009
"3094",2009-07-19,"Argentina",0.106,2009
"3095",2009-07-19,"Bolivia",0.077,2009
"3096",2009-07-19,"Brazil",0.049,2009
"3097",2009-07-19,"India",0.064,2009
"3098",2009-07-19,"Indonesia",0.159,2009
"3099",2009-07-19,"Mexico",0.117,2009
"3100",2009-07-19,"Philippines",0.16,2009
"3101",2009-07-19,"Singapore",0.105,2009
"3102",2009-07-19,"Thailand",0.17,2009
"3103",2009-07-19,"Venezuela",0.183,2009
"3104",2009-07-26,"Argentina",0.159,2009
"3105",2009-07-26,"Bolivia",0.069,2009
"3106",2009-07-26,"Brazil",0.052,2009
"3107",2009-07-26,"India",0.064,2009
"3108",2009-07-26,"Indonesia",0.147,2009
"3109",2009-07-26,"Mexico",0.121,2009
"3110",2009-07-26,"Philippines",0.14,2009
"3111",2009-07-26,"Singapore",0.1,2009
"3112",2009-07-26,"Thailand",0.145,2009
"3113",2009-07-26,"Venezuela",0.192,2009
"3114",2009-08-02,"Argentina",0.169,2009
"3115",2009-08-02,"Bolivia",0.049,2009
"3116",2009-08-02,"Brazil",0.055,2009
"3117",2009-08-02,"India",0.084,2009
"3118",2009-08-02,"Indonesia",0.161,2009
"3119",2009-08-02,"Mexico",0.18,2009
"3120",2009-08-02,"Philippines",0.131,2009
"3121",2009-08-02,"Singapore",0.107,2009
"3122",2009-08-02,"Thailand",0.147,2009
"3123",2009-08-02,"Venezuela",0.191,2009
"3124",2009-08-09,"Argentina",0.142,2009
"3125",2009-08-09,"Bolivia",0.058,2009
"3126",2009-08-09,"Brazil",0.058,2009
"3127",2009-08-09,"India",0.096,2009
"3128",2009-08-09,"Indonesia",0.177,2009
"3129",2009-08-09,"Mexico",0.198,2009
"3130",2009-08-09,"Philippines",0.126,2009
"3131",2009-08-09,"Singapore",0.098,2009
"3132",2009-08-09,"Thailand",0.144,2009
"3133",2009-08-09,"Venezuela",0.195,2009
"3134",2009-08-16,"Argentina",0.152,2009
"3135",2009-08-16,"Bolivia",0.066,2009
"3136",2009-08-16,"Brazil",0.078,2009
"3137",2009-08-16,"India",0.106,2009
"3138",2009-08-16,"Indonesia",0.133,2009
"3139",2009-08-16,"Mexico",0.218,2009
"3140",2009-08-16,"Philippines",0.143,2009
"3141",2009-08-16,"Singapore",0.098,2009
"3142",2009-08-16,"Thailand",0.165,2009
"3143",2009-08-16,"Venezuela",0.201,2009
"3144",2009-08-23,"Argentina",0.212,2009
"3145",2009-08-23,"Bolivia",0.055,2009
"3146",2009-08-23,"Brazil",0.079,2009
"3147",2009-08-23,"India",0.114,2009
"3148",2009-08-23,"Indonesia",0.151,2009
"3149",2009-08-23,"Mexico",0.271,2009
"3150",2009-08-23,"Philippines",0.156,2009
"3151",2009-08-23,"Singapore",0.087,2009
"3152",2009-08-23,"Thailand",0.168,2009
"3153",2009-08-23,"Venezuela",0.23,2009
"3154",2009-08-30,"Argentina",0.224,2009
"3155",2009-08-30,"Bolivia",0.066,2009
"3156",2009-08-30,"Brazil",0.076,2009
"3157",2009-08-30,"India",0.098,2009
"3158",2009-08-30,"Indonesia",0.145,2009
"3159",2009-08-30,"Mexico",0.452,2009
"3160",2009-08-30,"Philippines",0.171,2009
"3161",2009-08-30,"Singapore",0.086,2009
"3162",2009-08-30,"Thailand",0.139,2009
"3163",2009-08-30,"Venezuela",0.239,2009
"3164",2009-09-06,"Argentina",0.166,2009
"3165",2009-09-06,"Bolivia",0.07,2009
"3166",2009-09-06,"Brazil",0.064,2009
"3167",2009-09-06,"India",0.112,2009
"3168",2009-09-06,"Indonesia",0.136,2009
"3169",2009-09-06,"Mexico",0.652,2009
"3170",2009-09-06,"Philippines",0.176,2009
"3171",2009-09-06,"Singapore",0.084,2009
"3172",2009-09-06,"Thailand",0.137,2009
"3173",2009-09-06,"Venezuela",0.252,2009
"3174",2009-09-13,"Argentina",0.147,2009
"3175",2009-09-13,"Bolivia",0.056,2009
"3176",2009-09-13,"Brazil",0.08,2009
"3177",2009-09-13,"India",0.125,2009
"3178",2009-09-13,"Indonesia",0.116,2009
"3179",2009-09-13,"Mexico",0.769,2009
"3180",2009-09-13,"Philippines",0.184,2009
"3181",2009-09-13,"Singapore",0.085,2009
"3182",2009-09-13,"Thailand",0.125,2009
"3183",2009-09-13,"Venezuela",0.252,2009
"3184",2009-09-20,"Argentina",0.149,2009
"3185",2009-09-20,"Bolivia",0.034,2009
"3186",2009-09-20,"Brazil",0.065,2009
"3187",2009-09-20,"India",0.14,2009
"3188",2009-09-20,"Indonesia",0.108,2009
"3189",2009-09-20,"Mexico",0.943,2009
"3190",2009-09-20,"Philippines",0.186,2009
"3191",2009-09-20,"Singapore",0.094,2009
"3192",2009-09-20,"Thailand",0.104,2009
"3193",2009-09-20,"Venezuela",0.28,2009
"3194",2009-09-27,"Argentina",0.21,2009
"3195",2009-09-27,"Bolivia",0.044,2009
"3196",2009-09-27,"Brazil",0.063,2009
"3197",2009-09-27,"India",0.173,2009
"3198",2009-09-27,"Indonesia",0.135,2009
"3199",2009-09-27,"Mexico",1,2009
"3200",2009-09-27,"Philippines",0.161,2009
"3201",2009-09-27,"Singapore",0.091,2009
"3202",2009-09-27,"Thailand",0.093,2009
"3203",2009-09-27,"Venezuela",0.347,2009
"3204",2009-10-04,"Argentina",0.287,2009
"3205",2009-10-04,"Bolivia",0.048,2009
"3206",2009-10-04,"Brazil",0.053,2009
"3207",2009-10-04,"India",0.215,2009
"3208",2009-10-04,"Indonesia",0.138,2009
"3209",2009-10-04,"Mexico",0.977,2009
"3210",2009-10-04,"Philippines",0.167,2009
"3211",2009-10-04,"Singapore",0.091,2009
"3212",2009-10-04,"Thailand",0.08,2009
"3213",2009-10-04,"Venezuela",0.405,2009
"3214",2009-10-11,"Argentina",0.347,2009
"3215",2009-10-11,"Bolivia",0.049,2009
"3216",2009-10-11,"Brazil",0.044,2009
"3217",2009-10-11,"India",0.241,2009
"3218",2009-10-11,"Indonesia",0.139,2009
"3219",2009-10-11,"Mexico",0.988,2009
"3220",2009-10-11,"Philippines",0.159,2009
"3221",2009-10-11,"Singapore",0.091,2009
"3222",2009-10-11,"Thailand",0.069,2009
"3223",2009-10-11,"Venezuela",0.473,2009
"3224",2009-10-18,"Argentina",0.463,2009
"3225",2009-10-18,"Bolivia",0.057,2009
"3226",2009-10-18,"Brazil",0.074,2009
"3227",2009-10-18,"India",0.292,2009
"3228",2009-10-18,"Indonesia",0.135,2009
"3229",2009-10-18,"Mexico",0.847,2009
"3230",2009-10-18,"Philippines",0.147,2009
"3231",2009-10-18,"Singapore",0.094,2009
"3232",2009-10-18,"Thailand",0.066,2009
"3233",2009-10-18,"Venezuela",0.586,2009
"3234",2009-10-25,"Argentina",0.46,2009
"3235",2009-10-25,"Bolivia",0.043,2009
"3236",2009-10-25,"Brazil",0.086,2009
"3237",2009-10-25,"India",0.335,2009
"3238",2009-10-25,"Indonesia",0.141,2009
"3239",2009-10-25,"Mexico",0.729,2009
"3240",2009-10-25,"Philippines",0.194,2009
"3241",2009-10-25,"Singapore",0.091,2009
"3242",2009-10-25,"Thailand",0.071,2009
"3243",2009-10-25,"Venezuela",0.637,2009
"3244",2009-11-01,"Argentina",0.366,2009
"3245",2009-11-01,"Bolivia",0.037,2009
"3246",2009-11-01,"Brazil",0.109,2009
"3247",2009-11-01,"India",0.316,2009
"3248",2009-11-01,"Indonesia",0.158,2009
"3249",2009-11-01,"Mexico",0.644,2009
"3250",2009-11-01,"Philippines",0.15,2009
"3251",2009-11-01,"Singapore",0.085,2009
"3252",2009-11-01,"Thailand",0.09,2009
"3253",2009-11-01,"Venezuela",0.656,2009
"3254",2009-11-08,"Argentina",0.371,2009
"3255",2009-11-08,"Bolivia",0.044,2009
"3256",2009-11-08,"Brazil",0.118,2009
"3257",2009-11-08,"India",0.267,2009
"3258",2009-11-08,"Indonesia",0.146,2009
"3259",2009-11-08,"Mexico",0.567,2009
"3260",2009-11-08,"Philippines",0.146,2009
"3261",2009-11-08,"Singapore",0.086,2009
"3262",2009-11-08,"Thailand",0.102,2009
"3263",2009-11-08,"Venezuela",0.681,2009
"3264",2009-11-15,"Argentina",0.427,2009
"3265",2009-11-15,"Bolivia",0.035,2009
"3266",2009-11-15,"Brazil",0.122,2009
"3267",2009-11-15,"India",0.206,2009
"3268",2009-11-15,"Indonesia",0.143,2009
"3269",2009-11-15,"Mexico",0.59,2009
"3270",2009-11-15,"Philippines",0.154,2009
"3271",2009-11-15,"Singapore",0.088,2009
"3272",2009-11-15,"Thailand",0.112,2009
"3273",2009-11-15,"Venezuela",0.69,2009
"3274",2009-11-22,"Argentina",0.373,2009
"3275",2009-11-22,"Bolivia",0.043,2009
"3276",2009-11-22,"Brazil",0.142,2009
"3277",2009-11-22,"India",0.17,2009
"3278",2009-11-22,"Indonesia",0.123,2009
"3279",2009-11-22,"Mexico",0.432,2009
"3280",2009-11-22,"Philippines",0.177,2009
"3281",2009-11-22,"Singapore",0.088,2009
"3282",2009-11-22,"Thailand",0.107,2009
"3283",2009-11-22,"Venezuela",0.729,2009
"3284",2009-11-29,"Argentina",0.349,2009
"3285",2009-11-29,"Bolivia",0.038,2009
"3286",2009-11-29,"Brazil",0.121,2009
"3287",2009-11-29,"India",0.125,2009
"3288",2009-11-29,"Indonesia",0.153,2009
"3289",2009-11-29,"Mexico",0.31,2009
"3290",2009-11-29,"Philippines",0.17,2009
"3291",2009-11-29,"Singapore",0.09,2009
"3292",2009-11-29,"Thailand",0.097,2009
"3293",2009-11-29,"Venezuela",0.626,2009
"3294",2009-12-06,"Argentina",0.275,2009
"3295",2009-12-06,"Bolivia",0.037,2009
"3296",2009-12-06,"Brazil",0.103,2009
"3297",2009-12-06,"India",0.105,2009
"3298",2009-12-06,"Indonesia",0.144,2009
"3299",2009-12-06,"Mexico",0.24,2009
"3300",2009-12-06,"Philippines",0.164,2009
"3301",2009-12-06,"Singapore",0.095,2009
"3302",2009-12-06,"Thailand",0.087,2009
"3303",2009-12-06,"Venezuela",0.573,2009
"3304",2009-12-13,"Argentina",0.412,2009
"3305",2009-12-13,"Bolivia",0.027,2009
"3306",2009-12-13,"Brazil",0.11,2009
"3307",2009-12-13,"India",0.08,2009
"3308",2009-12-13,"Indonesia",0.141,2009
"3309",2009-12-13,"Mexico",0.185,2009
"3310",2009-12-13,"Philippines",0.15,2009
"3311",2009-12-13,"Singapore",0.093,2009
"3312",2009-12-13,"Thailand",0.093,2009
"3313",2009-12-13,"Venezuela",0.502,2009
"3314",2009-12-20,"Argentina",0.388,2009
"3315",2009-12-20,"Bolivia",0.018,2009
"3316",2009-12-20,"Brazil",0.108,2009
"3317",2009-12-20,"India",0.069,2009
"3318",2009-12-20,"Indonesia",0.129,2009
"3319",2009-12-20,"Mexico",0.13,2009
"3320",2009-12-20,"Philippines",0.135,2009
"3321",2009-12-20,"Singapore",0.089,2009
"3322",2009-12-20,"Thailand",0.089,2009
"3323",2009-12-20,"Venezuela",0.45,2009
"3324",2009-12-27,"Argentina",0.4,2009
"3325",2009-12-27,"Bolivia",0.013,2009
"3326",2009-12-27,"Brazil",0.127,2009
"3327",2009-12-27,"India",0.067,2009
"3328",2009-12-27,"Indonesia",0.13,2009
"3329",2009-12-27,"Mexico",0.129,2009
"3330",2009-12-27,"Philippines",0.177,2009
"3331",2009-12-27,"Singapore",0.093,2009
"3332",2009-12-27,"Thailand",0.077,2009
"3333",2009-12-27,"Venezuela",0.434,2009
"3334",2010-01-03,"Argentina",0.482,2010
"3335",2010-01-03,"Bolivia",0.011,2010
"3336",2010-01-03,"Brazil",0.161,2010
"3337",2010-01-03,"India",0.071,2010
"3338",2010-01-03,"Indonesia",0.15,2010
"3339",2010-01-03,"Mexico",0.106,2010
"3340",2010-01-03,"Philippines",0.175,2010
"3341",2010-01-03,"Singapore",0.095,2010
"3342",2010-01-03,"Thailand",0.079,2010
"3343",2010-01-03,"Venezuela",0.471,2010
"3344",2010-01-10,"Argentina",0.386,2010
"3345",2010-01-10,"Bolivia",0.014,2010
"3346",2010-01-10,"Brazil",0.185,2010
"3347",2010-01-10,"India",0.057,2010
"3348",2010-01-10,"Indonesia",0.178,2010
"3349",2010-01-10,"Mexico",0.096,2010
"3350",2010-01-10,"Philippines",0.17,2010
"3351",2010-01-10,"Singapore",0.104,2010
"3352",2010-01-10,"Thailand",0.096,2010
"3353",2010-01-10,"Venezuela",0.414,2010
"3354",2010-01-17,"Argentina",0.361,2010
"3355",2010-01-17,"Bolivia",0.019,2010
"3356",2010-01-17,"Brazil",0.199,2010
"3357",2010-01-17,"India",0.051,2010
"3358",2010-01-17,"Indonesia",0.17,2010
"3359",2010-01-17,"Mexico",0.089,2010
"3360",2010-01-17,"Philippines",0.151,2010
"3361",2010-01-17,"Singapore",0.11,2010
"3362",2010-01-17,"Thailand",0.095,2010
"3363",2010-01-17,"Venezuela",0.395,2010
"3364",2010-01-24,"Argentina",0.258,2010
"3365",2010-01-24,"Bolivia",0.024,2010
"3366",2010-01-24,"Brazil",0.212,2010
"3367",2010-01-24,"India",0.045,2010
"3368",2010-01-24,"Indonesia",0.167,2010
"3369",2010-01-24,"Mexico",0.093,2010
"3370",2010-01-24,"Philippines",0.166,2010
"3371",2010-01-24,"Singapore",0.1,2010
"3372",2010-01-24,"Thailand",0.093,2010
"3373",2010-01-24,"Venezuela",0.371,2010
"3374",2010-01-31,"Argentina",0.21,2010
"3375",2010-01-31,"Bolivia",0.022,2010
"3376",2010-01-31,"Brazil",0.257,2010
"3377",2010-01-31,"India",0.041,2010
"3378",2010-01-31,"Indonesia",0.174,2010
"3379",2010-01-31,"Mexico",0.08,2010
"3380",2010-01-31,"Philippines",0.169,2010
"3381",2010-01-31,"Singapore",0.097,2010
"3382",2010-01-31,"Thailand",0.096,2010
"3383",2010-01-31,"Venezuela",0.362,2010
"3384",2010-02-07,"Argentina",0.251,2010
"3385",2010-02-07,"Bolivia",0.028,2010
"3386",2010-02-07,"Brazil",0.318,2010
"3387",2010-02-07,"India",0.041,2010
"3388",2010-02-07,"Indonesia",0.168,2010
"3389",2010-02-07,"Mexico",0.085,2010
"3390",2010-02-07,"Philippines",0.146,2010
"3391",2010-02-07,"Singapore",0.097,2010
"3392",2010-02-07,"Thailand",0.094,2010
"3393",2010-02-07,"Venezuela",0.337,2010
"3394",2010-02-14,"Argentina",0.455,2010
"3395",2010-02-14,"Bolivia",0.031,2010
"3396",2010-02-14,"Brazil",0.37,2010
"3397",2010-02-14,"India",0.038,2010
"3398",2010-02-14,"Indonesia",0.164,2010
"3399",2010-02-14,"Mexico",0.078,2010
"3400",2010-02-14,"Philippines",0.148,2010
"3401",2010-02-14,"Singapore",0.096,2010
"3402",2010-02-14,"Thailand",0.096,2010
"3403",2010-02-14,"Venezuela",0.345,2010
"3404",2010-02-21,"Argentina",0.284,2010
"3405",2010-02-21,"Bolivia",0.062,2010
"3406",2010-02-21,"Brazil",0.583,2010
"3407",2010-02-21,"India",0.027,2010
"3408",2010-02-21,"Indonesia",0.153,2010
"3409",2010-02-21,"Mexico",0.075,2010
"3410",2010-02-21,"Philippines",0.138,2010
"3411",2010-02-21,"Singapore",0.098,2010
"3412",2010-02-21,"Thailand",0.095,2010
"3413",2010-02-21,"Venezuela",0.373,2010
"3414",2010-02-28,"Argentina",0.306,2010
"3415",2010-02-28,"Bolivia",0.092,2010
"3416",2010-02-28,"Brazil",0.596,2010
"3417",2010-02-28,"India",0.02,2010
"3418",2010-02-28,"Indonesia",0.161,2010
"3419",2010-02-28,"Mexico",0.082,2010
"3420",2010-02-28,"Philippines",0.125,2010
"3421",2010-02-28,"Singapore",0.098,2010
"3422",2010-02-28,"Thailand",0.102,2010
"3423",2010-02-28,"Venezuela",0.361,2010
"3424",2010-03-07,"Argentina",0.316,2010
"3425",2010-03-07,"Bolivia",0.081,2010
"3426",2010-03-07,"Brazil",0.626,2010
"3427",2010-03-07,"India",0.016,2010
"3428",2010-03-07,"Indonesia",0.168,2010
"3429",2010-03-07,"Mexico",0.09,2010
"3430",2010-03-07,"Philippines",0.12,2010
"3431",2010-03-07,"Singapore",0.09,2010
"3432",2010-03-07,"Thailand",0.107,2010
"3433",2010-03-07,"Venezuela",0.366,2010
"3434",2010-03-14,"Argentina",0.287,2010
"3435",2010-03-14,"Bolivia",0.065,2010
"3436",2010-03-14,"Brazil",0.623,2010
"3437",2010-03-14,"India",0.017,2010
"3438",2010-03-14,"Indonesia",0.167,2010
"3439",2010-03-14,"Mexico",0.09,2010
"3440",2010-03-14,"Philippines",0.138,2010
"3441",2010-03-14,"Singapore",0.089,2010
"3442",2010-03-14,"Thailand",0.096,2010
"3443",2010-03-14,"Venezuela",0.375,2010
"3444",2010-03-21,"Argentina",0.229,2010
"3445",2010-03-21,"Bolivia",0.065,2010
"3446",2010-03-21,"Brazil",0.652,2010
"3447",2010-03-21,"India",0.017,2010
"3448",2010-03-21,"Indonesia",0.161,2010
"3449",2010-03-21,"Mexico",0.107,2010
"3450",2010-03-21,"Philippines",0.113,2010
"3451",2010-03-21,"Singapore",0.106,2010
"3452",2010-03-21,"Thailand",0.095,2010
"3453",2010-03-21,"Venezuela",0.35,2010
"3454",2010-03-28,"Argentina",0.229,2010
"3455",2010-03-28,"Bolivia",0.047,2010
"3456",2010-03-28,"Brazil",0.586,2010
"3457",2010-03-28,"India",0.012,2010
"3458",2010-03-28,"Indonesia",0.154,2010
"3459",2010-03-28,"Mexico",0.067,2010
"3460",2010-03-28,"Philippines",0.117,2010
"3461",2010-03-28,"Singapore",0.106,2010
"3462",2010-03-28,"Thailand",0.082,2010
"3463",2010-03-28,"Venezuela",0.325,2010
"3464",2010-04-04,"Argentina",0.181,2010
"3465",2010-04-04,"Bolivia",0.049,2010
"3466",2010-04-04,"Brazil",0.623,2010
"3467",2010-04-04,"India",0.013,2010
"3468",2010-04-04,"Indonesia",0.158,2010
"3469",2010-04-04,"Mexico",0.085,2010
"3470",2010-04-04,"Philippines",0.097,2010
"3471",2010-04-04,"Singapore",0.113,2010
"3472",2010-04-04,"Thailand",0.072,2010
"3473",2010-04-04,"Venezuela",0.351,2010
"3474",2010-04-11,"Argentina",0.147,2010
"3475",2010-04-11,"Bolivia",0.046,2010
"3476",2010-04-11,"Brazil",0.62,2010
"3477",2010-04-11,"India",0.009,2010
"3478",2010-04-11,"Indonesia",0.154,2010
"3479",2010-04-11,"Mexico",0.103,2010
"3480",2010-04-11,"Philippines",0.089,2010
"3481",2010-04-11,"Singapore",0.101,2010
"3482",2010-04-11,"Thailand",0.069,2010
"3483",2010-04-11,"Venezuela",0.349,2010
"3484",2010-04-18,"Argentina",0.142,2010
"3485",2010-04-18,"Bolivia",0.036,2010
"3486",2010-04-18,"Brazil",0.499,2010
"3487",2010-04-18,"India",0.013,2010
"3488",2010-04-18,"Indonesia",0.151,2010
"3489",2010-04-18,"Mexico",0.099,2010
"3490",2010-04-18,"Philippines",0.097,2010
"3491",2010-04-18,"Singapore",0.112,2010
"3492",2010-04-18,"Thailand",0.078,2010
"3493",2010-04-18,"Venezuela",0.369,2010
"3494",2010-04-25,"Argentina",0.104,2010
"3495",2010-04-25,"Bolivia",0.032,2010
"3496",2010-04-25,"Brazil",0.465,2010
"3497",2010-04-25,"India",0.014,2010
"3498",2010-04-25,"Indonesia",0.158,2010
"3499",2010-04-25,"Mexico",0.109,2010
"3500",2010-04-25,"Philippines",0.107,2010
"3501",2010-04-25,"Singapore",0.116,2010
"3502",2010-04-25,"Thailand",0.096,2010
"3503",2010-04-25,"Venezuela",0.42,2010
"3504",2010-05-02,"Argentina",0.101,2010
"3505",2010-05-02,"Bolivia",0.032,2010
"3506",2010-05-02,"Brazil",0.482,2010
"3507",2010-05-02,"India",0.013,2010
"3508",2010-05-02,"Indonesia",0.133,2010
"3509",2010-05-02,"Mexico",0.102,2010
"3510",2010-05-02,"Philippines",0.109,2010
"3511",2010-05-02,"Singapore",0.108,2010
"3512",2010-05-02,"Thailand",0.097,2010
"3513",2010-05-02,"Venezuela",0.464,2010
"3514",2010-05-09,"Argentina",0.087,2010
"3515",2010-05-09,"Bolivia",0.026,2010
"3516",2010-05-09,"Brazil",0.396,2010
"3517",2010-05-09,"India",0.016,2010
"3518",2010-05-09,"Indonesia",0.139,2010
"3519",2010-05-09,"Mexico",0.105,2010
"3520",2010-05-09,"Philippines",0.1,2010
"3521",2010-05-09,"Singapore",0.104,2010
"3522",2010-05-09,"Thailand",0.114,2010
"3523",2010-05-09,"Venezuela",0.582,2010
"3524",2010-05-16,"Argentina",0.07,2010
"3525",2010-05-16,"Bolivia",0.024,2010
"3526",2010-05-16,"Brazil",0.349,2010
"3527",2010-05-16,"India",0.023,2010
"3528",2010-05-16,"Indonesia",0.144,2010
"3529",2010-05-16,"Mexico",0.116,2010
"3530",2010-05-16,"Philippines",0.113,2010
"3531",2010-05-16,"Singapore",0.102,2010
"3532",2010-05-16,"Thailand",0.17,2010
"3533",2010-05-16,"Venezuela",0.744,2010
"3534",2010-05-23,"Argentina",0.06,2010
"3535",2010-05-23,"Bolivia",0.025,2010
"3536",2010-05-23,"Brazil",0.286,2010
"3537",2010-05-23,"India",0.027,2010
"3538",2010-05-23,"Indonesia",0.144,2010
"3539",2010-05-23,"Mexico",0.117,2010
"3540",2010-05-23,"Philippines",0.113,2010
"3541",2010-05-23,"Singapore",0.107,2010
"3542",2010-05-23,"Thailand",0.156,2010
"3543",2010-05-23,"Venezuela",0.948,2010
"3544",2010-05-30,"Argentina",0.07,2010
"3545",2010-05-30,"Bolivia",0.028,2010
"3546",2010-05-30,"Brazil",0.229,2010
"3547",2010-05-30,"India",0.038,2010
"3548",2010-05-30,"Indonesia",0.135,2010
"3549",2010-05-30,"Mexico",0.123,2010
"3550",2010-05-30,"Philippines",0.115,2010
"3551",2010-05-30,"Singapore",0.101,2010
"3552",2010-05-30,"Thailand",0.221,2010
"3553",2010-05-30,"Venezuela",1,2010
"3554",2010-06-06,"Argentina",0.048,2010
"3555",2010-06-06,"Bolivia",0.025,2010
"3556",2010-06-06,"Brazil",0.213,2010
"3557",2010-06-06,"India",0.051,2010
"3558",2010-06-06,"Indonesia",0.126,2010
"3559",2010-06-06,"Mexico",0.128,2010
"3560",2010-06-06,"Philippines",0.127,2010
"3561",2010-06-06,"Singapore",0.102,2010
"3562",2010-06-06,"Thailand",0.286,2010
"3563",2010-06-06,"Venezuela",0.977,2010
"3564",2010-06-13,"Argentina",0.046,2010
"3565",2010-06-13,"Bolivia",0.023,2010
"3566",2010-06-13,"Brazil",0.183,2010
"3567",2010-06-13,"India",0.058,2010
"3568",2010-06-13,"Indonesia",0.126,2010
"3569",2010-06-13,"Mexico",0.116,2010
"3570",2010-06-13,"Philippines",0.118,2010
"3571",2010-06-13,"Singapore",0.097,2010
"3572",2010-06-13,"Thailand",0.272,2010
"3573",2010-06-13,"Venezuela",0.96,2010
"3574",2010-06-20,"Argentina",0.041,2010
"3575",2010-06-20,"Bolivia",0.018,2010
"3576",2010-06-20,"Brazil",0.165,2010
"3577",2010-06-20,"India",0.07,2010
"3578",2010-06-20,"Indonesia",0.124,2010
"3579",2010-06-20,"Mexico",0.118,2010
"3580",2010-06-20,"Philippines",0.17,2010
"3581",2010-06-20,"Singapore",0.105,2010
"3582",2010-06-20,"Thailand",0.299,2010
"3583",2010-06-20,"Venezuela",0.963,2010
"3584",2010-06-27,"Argentina",0.048,2010
"3585",2010-06-27,"Bolivia",0.019,2010
"3586",2010-06-27,"Brazil",0.134,2010
"3587",2010-06-27,"India",0.079,2010
"3588",2010-06-27,"Indonesia",0.115,2010
"3589",2010-06-27,"Mexico",0.119,2010
"3590",2010-06-27,"Philippines",0.218,2010
"3591",2010-06-27,"Singapore",0.104,2010
"3592",2010-06-27,"Thailand",0.36,2010
"3593",2010-06-27,"Venezuela",0.977,2010
"3594",2010-07-04,"Argentina",0.034,2010
"3595",2010-07-04,"Bolivia",0.021,2010
"3596",2010-07-04,"Brazil",0.125,2010
"3597",2010-07-04,"India",0.097,2010
"3598",2010-07-04,"Indonesia",0.112,2010
"3599",2010-07-04,"Mexico",0.147,2010
"3600",2010-07-04,"Philippines",0.319,2010
"3601",2010-07-04,"Singapore",0.113,2010
"3602",2010-07-04,"Thailand",0.385,2010
"3603",2010-07-04,"Venezuela",0.865,2010
"3604",2010-07-11,"Argentina",0.029,2010
"3605",2010-07-11,"Bolivia",0.015,2010
"3606",2010-07-11,"Brazil",0.107,2010
"3607",2010-07-11,"India",0.102,2010
"3608",2010-07-11,"Indonesia",0.131,2010
"3609",2010-07-11,"Mexico",0.197,2010
"3610",2010-07-11,"Philippines",0.39,2010
"3611",2010-07-11,"Singapore",0.112,2010
"3612",2010-07-11,"Thailand",0.393,2010
"3613",2010-07-11,"Venezuela",0.761,2010
"3614",2010-07-18,"Argentina",0.022,2010
"3615",2010-07-18,"Bolivia",0.012,2010
"3616",2010-07-18,"Brazil",0.099,2010
"3617",2010-07-18,"India",0.134,2010
"3618",2010-07-18,"Indonesia",0.132,2010
"3619",2010-07-18,"Mexico",0.279,2010
"3620",2010-07-18,"Philippines",0.386,2010
"3621",2010-07-18,"Singapore",0.112,2010
"3622",2010-07-18,"Thailand",0.39,2010
"3623",2010-07-18,"Venezuela",0.703,2010
"3624",2010-07-25,"Argentina",0.034,2010
"3625",2010-07-25,"Bolivia",0.012,2010
"3626",2010-07-25,"Brazil",0.096,2010
"3627",2010-07-25,"India",0.165,2010
"3628",2010-07-25,"Indonesia",0.124,2010
"3629",2010-07-25,"Mexico",0.328,2010
"3630",2010-07-25,"Philippines",0.486,2010
"3631",2010-07-25,"Singapore",0.115,2010
"3632",2010-07-25,"Thailand",0.311,2010
"3633",2010-07-25,"Venezuela",0.658,2010
"3634",2010-08-01,"Argentina",0.036,2010
"3635",2010-08-01,"Bolivia",0.015,2010
"3636",2010-08-01,"Brazil",0.093,2010
"3637",2010-08-01,"India",0.189,2010
"3638",2010-08-01,"Indonesia",0.127,2010
"3639",2010-08-01,"Mexico",0.333,2010
"3640",2010-08-01,"Philippines",0.494,2010
"3641",2010-08-01,"Singapore",0.126,2010
"3642",2010-08-01,"Thailand",0.381,2010
"3643",2010-08-01,"Venezuela",0.615,2010
"3644",2010-08-08,"Argentina",0.036,2010
"3645",2010-08-08,"Bolivia",0.016,2010
"3646",2010-08-08,"Brazil",0.108,2010
"3647",2010-08-08,"India",0.214,2010
"3648",2010-08-08,"Indonesia",0.123,2010
"3649",2010-08-08,"Mexico",0.287,2010
"3650",2010-08-08,"Philippines",0.58,2010
